submission_date,state,prob_cases,tot_death
687,24,0.0,0.08469639256105758
885,20,0.013315666398694881,0.08725913062962133
43,24,0.1577494036100251,0.3072624915975801
724,22,0.0,0.0
942,22,0.0,0.03296549406228994
491,0,0.0,0.0
365,25,0.2898952815143985,0.2127212637239525
22,20,0.0,0.033119538427067
292,0,0.0015057046566862452,0.03156509074613489
770,3,0.0,0.5002940846963926
1000,15,1.309308397118474e-06,0.0
726,22,0.7603153862066979,0.2971935917544253
777,14,0.04313385583467101,0.024773134662782883
910,25,0.0030153372385638456,0.005013443871835089
959,22,0.0,0.018485323773246697
968,21,0.18508645363346174,0.056380237508402424
22,22,0.14564615678706194,0.09744006273806857
210,27,0.0,0.49854358055119874
852,22,0.0,0.0
999,27,0.0,0.002632758234371499
754,14,0.19176392645876594,0.1209528344163119
651,24,0.03249441579968629,0.10298565987004257
676,24,0.0003181619404997892,0.006469863320636343
946,20,0.0,0.0007562177907237285
98,25,0.0,0.0
327,14,0.5724610546217277,0.3517673089849877
524,25,0.006766505796308274,0.01646874299798342
449,11,0.09024539057978795,0.2520725969079095
923,3,0.04180883573678711,0.0359483531257002
940,25,0.04055844621753897,0.11613544700873853
903,24,0.14778818532474775,0.10812514004033162
825,14,0.006940643813125031,0.016818843827022183
849,14,0.00024091274506979923,0.002464709836432893
783,11,0.0,0.0
201,25,0.14220267570264034,0.14191687205915304
307,20,0.2475365362508216,0.9246863096571813
981,21,0.0012202754261144179,0.009144633654492494
470,24,0.0014690440215669278,0.10103909926058705
19,21,0.00034172949164792174,0.001148330719247143
415,21,0.017755531173323628,0.024591082231682725
803,21,0.043059225256035255,0.02438102173425947
362,20,0.0,0.042404212413175
869,15,0.050655832576116645,0.02659365897378445
488,24,0.034656083963328886,0.126246358951378
665,20,0.0006559635069563556,0.001960564642617074
529,0,0.0,0.36120602733587276
277,24,0.011855787535907783,0.009816827246246919
974,3,0.009039465173705945,0.02579542908357607
469,25,0.0,0.5415499663903204
155,26,0.020672670282103588,0.1010250952274255
387,21,0.0026029050934715265,0.06193983867353798
834,21,0.11921383886603418,0.1565650907461349
17,7,0.012748735862742581,0.0863908805736052
375,21,2.618616794236948e-06,0.00014004033161550526
909,0,0.0005957353206889057,0.024605086264844277
491,15,0.003736766165376125,0.004089177683172754
131,0,0.0,0.00022406453058480843
644,7,0.000500155807699257,0.00033609679587721263
889,24,0.031246644897232383,0.10145922025543357
281,14,0.003880790089059157,0.010979161998655613
465,14,0.0976560761074785,0.14503977145417882
139,27,0.0,0.0
572,3,0.11077927417179698,0.1540163567107327
947,25,0.006141965690882762,0.0035990365225184854
898,11,0.08441765890421361,0.24432836656957205
324,3,0.0,0.11344667264172081
32,3,0.04770988868260007,0.04084976473224289
38,3,1.309308397118474e-06,0.0
289,20,0.045417289679245625,0.06486668160430203
176,3,0.11288856999955484,0.15452050190454852
94,14,0.5747117557563743,0.22931604302038988
73,15,0.0,0.0
1000,0,0.06379605164959765,0.023022630517589068
745,20,0.005509569735074539,0.006721935917544253
476,21,0.2281823395246163,0.1335144521622227
655,27,0.1409588327253778,0.09491933676898948
984,27,0.11672484360311196,0.25036410486220034
17,15,0.036046569481068706,0.01516636791395922
971,11,0.01173009392978441,0.06109959668384495
54,0,0.0003233991740882631,0.002688774367017701
886,3,0.01244235769781686,0.09197848980506386
707,7,0.2773704373875631,0.20882814250504145
198,25,0.0,0.046269325565762943
92,27,0.08752202911378151,0.24845955635222944
736,26,0.38983479146645156,0.46403764284113824
495,25,0.0,0.35696280528792296
343,21,0.0,0.11892224960788708
460,24,0.6925534394222284,0.28734875644185526
815,26,0.03489306878320733,0.022238404660542235
428,15,0.23763554615181168,0.21321140488460677
839,20,0.0007004799924583836,0.0079822989020838
705,26,0.0,0.033091530360743894
656,3,0.0,0.0
67,7,0.00268539152248999,0.051464821868698184
368,24,0.5824733359344927,0.35287362760475016
333,20,0.0,0.0
380,26,0.000811771206213454,0.0005881693927851222
145,0,0.25214922973387,0.20073381133766524
574,24,0.1351978757780565,0.06992213757562178
580,3,0.1624760069236228,0.1557108447232803
950,21,0.16149009770059258,0.1133066323101053
176,22,0.003300766469135673,0.0636063186197625
368,14,0.009101002668370514,0.025921465382030027
679,27,0.5708492959848749,0.3515012323549182
726,20,0.131036893692014,0.06937598028232131
335,26,0.00020032418475912652,0.0003641048622003137
434,11,0.0,0.0003080887295541116
541,15,0.09155731759370066,0.2532349316603182
635,14,0.0,0.4896650235267757
73,26,0.08772104399014352,0.04136791395922026
691,27,0.17488301329471745,0.14253304951826126
714,7,0.3735757997910344,0.4396006049742326
186,7,0.008611321327848203,0.02517925162446785
645,24,0.046638874413757164,0.027531929195608335
518,24,0.08821858118104854,0.032013219807304504
33,7,0.0027796617270825206,0.06254201209948465
410,20,0.5007135730764296,0.4798481962805288
403,27,0.21295377355773132,0.06321420569123908
837,26,0.0,0.0
918,14,0.07101688745970604,0.023778848308312794
180,25,0.001160047239846968,0.002310665471655837
468,24,2.3567551148132534e-05,0.00011203226529240422
777,7,0.015025623165331608,0.02181828366569572
68,22,0.002494232496510693,0.07443143625364106
819,15,0.3910249527994323,0.46449977593546943
803,7,0.17656154665982335,0.33487844499215774
801,0,0.20397060864510147,0.8875196056464262
185,25,0.008857471306506477,0.006847972215998208
809,26,0.0018552899987168776,0.11379677347075959
696,22,0.18530248951898629,0.0583127940846964
158,0,0.45242627939070024,0.5178971543804616
668,11,0.012942513505516116,0.020571924714317725
679,21,0.24894666139451818,0.14335928747479273
952,27,0.5958675608370146,0.23171073269101503
977,25,0.2475365362508216,0.9241261483307193
932,27,0.03312026521350892,0.04170401075509747
451,20,0.1505416608838879,0.1101977369482411
239,0,0.16103969561198384,0.3554223616401524
621,27,0.0,0.03543020389872283
384,21,0.19732586852972522,0.06084752408693704
382,24,0.004284057075371647,0.045008962581223395
996,11,0.0006913148336785543,0.0004761371274927179
991,14,0.4377816649689301,0.29016356710732694
13,25,0.0,0.0002940846963925611
154,14,0.30140148370827563,0.3997731346627829
728,11,0.0,0.0
748,20,0.0,0.1075929867801927
209,11,0.40884856800940605,0.5032349316603182
958,0,0.01125743359842464,0.009732803047277616
416,20,0.151028723607616,0.17825733811337666
941,24,0.0016261610292211447,0.10696280528792293
970,7,0.5448857104700155,0.4865561281649115
685,3,0.002524346589644418,0.11742381805960117
838,20,0.0001715194000225201,9.802823213085369e-05
317,0,0.027583200002094892,0.03739076854133991
397,0,0.006333124716862059,0.08046717454626932
657,20,0.0,0.17450425722608112
800,11,0.050679400127264775,0.019269549630293526
993,26,0.04488571047001553,0.04054167600268878
819,14,0.0002736454549977611,0.00021006049742325792
11,27,0.00027626407179199804,0.0025627380685637464
56,7,0.2874115234850647,0.9926618866233475
365,0,0.647073302939921,0.23700425722608112
744,20,0.022641870111369772,0.038357046829486895
512,7,0.0,0.0
701,14,0.0,0.00023806856374635895
417,3,0.0013224014810896587,0.030766860855926507
407,15,0.20061092329809546,0.06109959668384495
714,3,0.2549707893296603,0.20184012995742776
409,14,0.6171922667008832,0.357677010979162
515,21,0.31025895501478207,0.26802319067891556
724,7,0.0,0.0
954,21,0.27786666527007103,0.2089541788034954
534,24,0.022469041402950134,0.011231234595563522
131,26,0.0,0.03487004257226081
215,11,0.0,0.2565958996190903
630,14,0.037357187186584304,0.05509186645753977
599,20,0.02360290247485473,0.03522014340129957
311,22,0.21322872832112622,0.39624411830607215
449,3,0.00038362736035571287,0.0014424154156397044
288,15,0.006681400750495573,0.023932892673089852
214,20,0.06274467700671152,0.12712861304055567
454,24,0.19715827705489405,0.15949193367689896
97,20,0.5582602957465808,0.2271874299798342
246,7,0.16825398488010662,0.05342538651131526
696,21,0.2898952815143985,0.2127212637239525
635,3,0.0002029428015533635,0.0010222944207931885
365,26,0.13808490079370275,0.29449081335424604
924,25,0.19395309009874803,0.060693479722159986
922,22,0.02377573118327437,0.0145781985211741
835,26,0.03318703994176196,0.04170401075509747
386,0,0.09768095296702375,0.04352453506609904
528,15,0.20350056693053595,0.0611976249159758
611,24,0.33983361308889415,0.20685357382926284
878,25,0.044843812601307736,0.14679027559937263
354,22,0.0,0.25064418552543133
935,21,0.0,0.07200873851669282
729,15,0.10501831722447569,0.035934349092538655
513,25,0.0,0.0
687,22,0.0,0.00638583912166704
311,14,0.38964101382367805,0.4638976025095228
263,24,0.001309308397118474,0.09627772798565987
665,7,0.010261049908217482,0.021370154604526105
340,15,0.0,0.0
841,26,0.1851990541556139,0.05675834640376429
640,3,0.6156839434274027,0.3573689222496079
657,24,0.4327355904064355,0.5091446336544925
941,25,0.012352015418415685,0.021930315930988126
892,21,0.0011024376703737552,0.009494734483531258
906,25,0.04448768071729151,0.04028960340578087
545,14,0.0,0.28407181268205245
469,26,0.09164242263951336,0.23727033385615057
708,26,0.0,0.001750504145193816
304,20,0.16216439152510861,0.1812401971767869
802,24,0.08469785090119697,0.23424546269325566
246,15,0.049749791165310656,0.02634158637687654
954,22,0.11023067395340433,0.26805119874523864
209,24,0.24294741031892134,0.17645081783553665
511,27,0.0,0.03971543804615729
792,7,0.23942537073067263,0.13842986780192695
49,15,0.29075156920611395,0.16837049070132198
314,15,0.04350700872784977,0.02548734035402196
506,27,0.0,0.0
590,14,0.26135366776561286,0.2034926058704907
659,0,0.13843317682733627,0.2950649787138696
693,7,0.14940256257839485,0.07263892000896258
145,27,0.01780397558401701,0.01060105310329375
562,21,0.0006179935634399198,0.0003641048622003137
874,7,0.09171181598456063,0.11718574949585481
224,26,0.000428143845857741,0.0015264396146090074
450,0,0.1366001450713704,0.28692863544700875
211,3,0.29898711902398917,0.3933732915079543
723,14,0.001538437366614207,0.10587049070132198
344,26,0.03745276669957395,0.04358055119874524
892,11,0.2475365362508216,0.9201209948465158
809,20,0.08353780366135,0.029940622899395027
479,22,4.451648550202812e-05,0.0012323549182164464
319,24,0.18788444567810392,0.16069628052879228
266,24,0.20375588206797404,0.0611976249159758
901,7,0.010719307847208946,0.008976585256553888
853,22,0.04883589390412196,0.12212917320188214
625,7,0.5603813753499126,0.2274675106430652
346,11,0.08300229652692855,0.054909814026439616
287,7,0.4639364095097687,0.4756609903652252
559,20,0.001162665856641205,0.008542460228545821
756,27,0.0027024125316525306,0.050932668608559266
935,14,0.0,0.018961460900739413
673,21,0.19395309009874803,0.060693479722159986
943,0,0.0,0.0
864,24,0.02587848046904664,0.03621442975576966
400,21,0.09608621533933345,0.08153148106654717
242,3,0.0,0.009522742549854359
908,21,0.0,0.40335816715213985
817,3,0.13739358596002418,0.07009018597356038
41,25,0.0,0.05719247143177235
832,25,0.025888954936223587,0.016090634102621557
882,21,0.00020425210995048194,0.0008962581223392337
255,15,0.0002068707267447189,9.802823213085369e-05
310,11,0.0014965394979064158,0.0026607663006946
423,7,0.0,0.34505937710060497
299,11,0.0,0.10440006721935918
343,26,0.7040517857657228,0.37187710060497425
682,3,0.1817097472772932,0.19000672193591756
458,20,0.023969508826047904,0.04014956307416536
261,25,0.18817904006745556,0.14879285234147435
702,24,0.25124711624825535,0.19887127492717904
73,22,0.002228442891895643,0.11656957203674659
956,25,0.10953543119453442,0.32010419000672197
567,3,0.0,0.0
926,26,0.3065824170356734,0.4180483979386063
496,25,0.0,0.0
812,27,0.0,0.35503024871162897
616,0,0.023924992340545875,0.02849820748375532
4,22,0.7990565123690364,0.30646426170737173
391,25,0.0,0.099638695944432
708,22,0.0,0.04657741429531705
472,24,0.04127594721915989,0.04059769213533498
513,27,0.0,0.0
863,14,0.0334947274150848,0.04176002688774367
777,24,0.5681403369112368,0.35094107102845623
337,26,0.0,0.0
859,7,0.0,0.554895809993278
393,0,0.0,0.25233867353797895
379,25,0.09838797950146773,0.14655220703562627
608,14,0.00031030609011707834,0.0026607663006946
332,11,0.0,0.044532825453730676
7,14,0.0,0.5405696840690118
227,25,0.0017256684674021487,0.012085480618418104
576,21,0.0,0.03454794980954515
712,24,0.048995629528570415,0.018989468967062516
898,24,0.03382205451436442,0.04178803495406677
483,0,0.027862082690681127,0.017855142280976923
850,20,0.2975036726100539,0.42196952722384046
879,3,0.00041112283669520085,0.004887407573381134
511,21,0.46869836415008864,0.4764592202554336
854,14,0.19627056596164774,0.3829542908357607
969,21,0.04924832604921428,0.026201546045261037
217,14,0.4148177049918692,0.46888303831503475
951,21,0.259709176418832,0.20312850100829039
730,24,0.1253963931172276,0.1658497647322429
302,21,0.1147923044089651,0.24893569347972216
463,27,0.0011404076138901908,0.008178355366345508
894,24,0.0022520104430437753,0.02334472328030473
487,20,0.12583370212186518,0.06815762939726641
8,15,0.6222239388710096,0.35854526103517814
560,20,0.11129514168026165,0.1540443647770558
917,20,0.11052264972596175,0.15363824781537083
306,3,0.09066436926686586,0.04863600717006498
415,25,0.11227843228649763,0.15425442527447905
852,24,0.012393913287123475,0.010068899843154828
247,0,0.08387953315299793,0.1086712973336321
673,7,0.0444300711478183,0.1170457091642393
384,15,0.8015009911464566,0.30748655612816495
154,0,0.5255053275758679,0.48421745462693255
678,7,0.0,0.3196560609455523
181,14,0.0,0.008598476361192023
106,26,0.0,0.0015264396146090074
257,20,0.212695839803499,0.06311617745910822
23,21,0.0,0.39935301366793635
394,26,6.677472825304217e-05,0.001624467846739861
923,14,0.0002775733801891165,0.00023806856374635895
336,0,0.0,0.19629453282545373
662,21,0.033236793660852464,0.11124803943535738
920,20,0.0048706272372807235,0.02127212637239525
49,7,0.0328138870485832,0.041647994622451265
397,14,0.02488995262922219,0.09571756665919785
832,21,0.007175010016209238,0.004915415639704235
61,27,0.0,0.838701546045261
828,20,0.08589455877616325,0.04114384942863545
765,15,0.0047318405471861655,0.011903428187317948
137,11,0.0,0.40831559489132874
401,25,0.03419127948235183,0.10525431324221377
305,11,0.3278207085453322,0.20408077526327584
382,7,0.6642998735208088,0.2377744790499664
254,11,0.03872803307836734,0.115715326013892
644,21,0.08451061980040903,0.11221431772350438
408,26,0.0025780282339262755,0.062135895137799685
907,27,0.0,0.0
30,20,0.0,0.8757842258570468
872,21,0.03489306878320733,0.022238404660542235
787,0,0.5730803574935648,0.3518793412502801
758,21,0.0,0.0018765404436477705
281,11,0.2657084274944289,0.40638303831503475
630,0,0.24484983541993446,0.21930315930988126
626,3,0.07585478198705879,0.047655724848756444
221,25,0.08803396869705483,0.11623347524086937
565,3,0.0,0.52772798565987
868,25,1.309308397118474e-06,0.0
988,0,0.731682120870114,0.3766384718799014
668,21,0.2627677208345008,0.23246695048173874
97,22,0.0,0.5305848084248264
294,24,0.011202442645745663,0.009158637687654044
143,25,0.0,0.33634886847412054
872,20,0.08123342088242148,0.24085536634550753
902,0,0.2870004006483695,0.211334864440959
618,7,0.001309308397118474,0.09766412726865338
34,26,0.2899044466731783,0.25750616177459107
635,21,0.267665843548121,0.20571924714317724
695,25,0.0,0.0
320,11,0.6506005797617582,0.23725632982298903
209,14,0.0006101377130572089,0.0019465606094555233
882,25,0.0,0.03478601837329151
272,3,0.5964213982889958,0.23185077302263052
412,21,0.20300041112283668,0.38970423481962807
998,11,0.0,0.8374971991933677
772,3,0.3558739502619926,0.43273862872507285
792,25,0.3065824170356734,0.4180483979386063
556,20,0.3904239802451549,0.4779016356710733
110,15,0.10855475920509268,0.03681660318171633
130,24,0.08911414812467758,0.03208323997311226
570,15,0.0,0.10948353125700203
963,26,0.015160481930234811,0.03082287698857271
879,24,0.0022520104430437753,0.012141496751064306
904,22,0.6322401481089659,0.36015572484875646
91,21,0.010954983358690272,0.00955075061617746
118,22,0.0,0.10994566435133318
978,14,0.014846247914926378,0.011105198297109568
801,3,0.0,0.5417600268877437
722,3,0.38331836357399296,0.45718967062514004
151,0,0.0,0.3603657853461797
333,24,0.001245152285659669,0.009186645753977145
273,7,0.34399197655814245,0.4416732018821421
677,7,0.3047415294293248,0.40987004257226084
394,7,0.00039148321073842376,0.0011623347524086938
550,20,0.0,0.004201209948465158
969,15,0.004604837632665673,0.004663343042796326
409,24,0.024651658500946628,0.04096179699753529
201,14,0.10270738790356158,0.15171969527223841
478,24,0.08230050722607304,0.10662670849204571
154,22,0.006739010319968786,0.019311561729778177
744,21,0.0,0.03540219583239973
753,25,0.047305312387890465,0.11851613264620212
490,14,0.0012438429772625504,0.000742213757562178
448,24,0.0011273145299190062,0.007744230338337442
383,20,0.010182491404390372,0.008612480394353575
287,24,0.07578015140842304,0.23210284561953842
532,3,0.0720132711499132,0.04365057136455299
763,22,0.0,0.5424742325789828
916,22,0.03815979323401793,0.016062626036298454
560,21,0.14388906491812894,0.1436813802375084
597,26,0.0,0.0
900,0,0.008378264433161116,0.006133766524759131
276,0,0.0013263294062810143,0.009886847412054672
18,21,0.0022520104430437753,0.01886343266860856
409,11,0.005487311492323525,0.0030108671297333633
707,22,0.3483323338945902,0.4308760923145866
1,14,0.0005839515451148394,0.0018765404436477705
563,0,0.0011390983054930725,0.008066323101053104
113,25,0.04813410460326646,0.12113488684741205
522,3,0.19756416265800078,0.15991205467174546
804,24,0.1837365566760326,0.19095899619090298
586,0,0.0,0.00023806856374635895
398,27,0.032071509187417024,0.04893009186645754
404,21,0.1323043042204247,0.0906621106878781
365,21,0.012044327945092843,0.07623795653148106
657,21,0.2539652404806733,0.20170008962581223
928,24,0.0008850924764520885,0.0006441855254313242
868,22,0.0,0.03971543804615729
595,25,0.12452570303314384,0.2845479498095452
80,15,0.13846852815405847,0.29814586600941073
961,3,0.1931504840513144,0.06063746358951378
956,26,0.0032078055729402614,0.012043468518933453
845,22,0.0,0.24775935469415192
444,3,0.0011679030902296788,0.008710508626484427
293,26,0.0025557699911752615,0.05953114496975129
271,26,0.013478020639937572,0.0810973560385391
766,20,0.0,0.0
776,11,0.0,0.0
926,22,0.0002500779038496285,0.001092314586600941
558,20,0.08841759605741055,0.032013219807304504
567,14,0.08094668234345254,0.027447904996639034
882,27,0.12590833270050095,0.06828366569572036
909,24,0.2515980108986831,0.20020165807752632
376,14,0.022627467719001468,0.026117521846291732
843,24,0.4238480050067953,0.46965326013892
753,7,0.0,0.0
473,27,0.0,0.5489440958996191
500,24,0.0,0.8754621330943312
671,7,0.08578195825401107,0.03111696168496527
24,27,0.08481568865693763,0.2447904996639032
777,3,0.3542779033259052,0.4479190006721936
312,11,0.08303371992845938,0.23336320860407797
508,24,0.005939022889329398,0.023456755545597133
920,25,0.0,0.22311225632982298
6,7,0.0,0.0
273,21,0.0,0.10913343042796325
868,3,0.01933062917505715,0.01272966614384943
418,3,0.04115418153822788,0.025291283889760253
730,0,0.03113797230027155,0.021370154604526105
576,14,0.3080265841976951,0.42276775711404885
310,27,0.005068332805245613,0.0028288146986332066
29,11,0.0,0.0
34,14,0.07156286906130443,0.21570412278736276
546,15,0.006791382655853525,0.08160150123235492
618,15,0.0,0.0
710,25,0.0011273145299190062,0.09335088505489582
368,26,0.0022520104430437753,0.01277167824333408
678,27,0.0,0.10630461572933005
372,22,0.020099193204165696,0.0916563970423482
397,24,0.027101374511955295,0.017238964821868697
579,3,0.04584543352510337,0.02736388079766973
942,27,0.09774641838687968,0.03370770781985212
185,24,0.13842663028535065,0.10475016804839794
987,27,0.3299561905410324,0.2748571588617522
840,21,0.11696706565657888,0.15534673986108
867,0,0.028842754680122866,0.03901523638807977
931,0,0.05045288977456328,0.026523638807976698
941,21,0.2678386722565406,0.1556828366569572
297,24,5.237233588473896e-05,0.0012883710508626485
857,26,0.5663884822758922,0.35073101053103295
462,26,0.018658953967335374,0.02498319516020614
782,21,0.013959846130077171,0.094373179475689
628,3,0.0874709660862939,0.13357046829486893
803,14,0.21998475965025754,0.8991429531705132
930,27,0.13867278026400895,0.2955271118082008
522,11,0.015462932169969178,0.01062906116961685
804,3,0.08177678386722566,0.10596851893345284
231,24,0.0,0.5304867801926955
853,15,0.21554751349242302,0.3968602957651804
198,14,0.0,0.31517477033385616
624,7,0.0,0.0
758,26,0.003944946200517962,0.02872227201434013
12,24,0.022002927613575956,0.09314082455747255
438,25,0.0,0.7995042572260811
190,24,0.07029022129930527,0.21094275151243558
837,14,0.0,0.49233979386063187
662,15,0.015413178450878676,0.03111696168496527
198,22,0.0,0.11446896706251401
358,0,0.04438686397071339,0.04023358727313466
504,20,0.0,0.8453114496975129
622,15,0.08673513476711331,0.24686309657181268
873,21,0.251066431689453,0.1980870490701322
12,11,0.533253814670015,0.21284730002240645
182,14,0.039428513070825726,0.11598140264396146
167,22,0.09251442203199425,0.04874803943535738
916,7,0.011959222899280142,0.00929867801926955
103,15,0.765378481778355,0.29810385390992605
870,24,0.48849772573131417,0.3024170961236836
408,21,0.10107860825754619,0.08385615057136456
450,14,0.0,0.5301786914631414
316,25,0.2861414943398598,0.21094275151243558
764,20,0.0024510253194057834,0.042586264844275155
387,3,0.014854103765309087,0.0305708043916648
970,15,0.5653567472589629,0.22801366793636568
521,25,0.05143748968919637,0.12526607663006947
194,3,0.0,0.0
219,0,0.19395309009874803,0.060693479722159986
172,24,0.0,0.11820804391664799
390,21,0.0,0.0023526775711404887
528,11,0.00011521913894642572,0.002072596907909478
717,15,0.00255707929957238,0.062051870938830384
575,7,0.26592446337995346,0.20524311001568452
739,27,0.02605130917746628,0.027854021958324
877,3,0.17469185426873815,0.3736416087833296
794,25,0.01230488031611942,0.0771062065874972
924,20,0.0,0.0
839,25,0.39283441700425,0.4822848980506386
696,11,0.008679405364498365,0.01810721487788483
352,25,0.0,0.0
519,27,0.29165106407493435,0.2590326013892001
839,24,0.04247920163611177,0.058928971543804616
26,20,0.010395908673120685,0.008878557024423034
448,20,0.0,0.058844947344835315
334,24,0.0,0.0
871,11,0.07916864154016565,0.04565314810665472
286,15,0.3781177906206384,0.44765292404212415
430,14,0.06949939902744572,0.0688998431548286
630,15,0.0004543300138001105,0.0016384718799014116
872,26,0.0013276387146781328,0.009942863544700874
665,25,0.0824955941772437,0.0543776607663007
928,14,0.11439165603944684,0.1547585704682949
815,0,0.19737038501522725,0.19433396818283666
168,3,0.0038493666875283137,0.028386175218462917
12,14,0.049046692556058036,0.12254929419672866
528,27,0.005229377738091186,0.013177795205019046
468,21,0.08989187731256595,0.251526439614609
690,21,0.1259410654104289,0.06838169392785122
970,20,0.04055844621753897,0.024927179027559938
837,15,0.10714463406139609,0.036494510419000675
281,20,0.0,0.28911326462021064
858,27,0.01166986574351696,0.019563634326686088
36,27,0.044280809990546795,0.1170457091642393
135,14,0.3418289990861027,0.20779184405108672
313,7,0.0,0.011567331391440736
473,25,0.0,0.0
986,7,0.026056546411054753,0.012673650011203227
797,21,0.009808029202814489,0.02130013443871835
348,11,0.0014821371055381127,0.10435805511987453
234,24,0.17371772882128203,0.18527335872731346
743,7,0.003609763250855633,0.04176002688774367
512,15,0.0,0.026467622675330496
264,20,0.0006009725542773796,0.001246358951377997
695,0,0.0012490802108510242,0.009214653820300246
678,11,0.07032950055121884,0.09872843378893122
636,11,0.6215902336068042,0.2803887519605647
946,14,0.10329919529905914,0.2610071700649787
560,7,0.014580458310311326,0.011007170064978714
355,24,0.5879017285489458,0.3534617969975353
328,25,0.0022520104430437753,0.02628557024423034
558,24,0.0,0.28129901411606545
727,24,0.0,0.15564082455747255
552,14,0.11818865039109042,0.12966334304279634
775,15,0.0022520104430437753,0.0199837553215326
50,7,0.0,0.0
37,15,0.13124900165234718,0.16958884158637688
705,27,0.10108253618273755,0.14854077974456645
849,20,0.7565838572749102,0.2963673537978938
258,26,0.04346772947593622,0.043146426170737176
920,24,0.03498733898779986,0.021622227201434013
255,20,0.30140148370827563,0.3997731346627829
623,24,0.0,0.37708660094107105
591,27,0.0455783346120912,0.018247255209500338
951,14,0.17386437136175928,0.3169532825453731
428,24,0.016558823298357343,0.08937373963701546
729,22,0.0,0.36250840241989696
240,27,0.6813902760283963,0.2862844499215774
888,26,0.0,0.553495406677123
600,14,0.4998769250106708,0.5386511315258795
664,7,0.02404152078788942,0.015040331615505265
859,3,0.0006585821237505925,0.0019745686757786244
177,27,0.07295597319583849,0.10049294196728659
562,0,0.08011527151128231,0.23959500336096798
599,15,0.0,0.0
374,27,0.0031894752553806027,0.06317219359175442
925,15,0.056228249114252865,0.03213925610575846
512,27,0.08712269005266038,0.24784337889312122
20,25,0.011443355390815464,0.009816827246246919
760,21,0.0,0.0
368,21,0.0,0.0
812,20,0.6071917691636923,0.35591250280080666
342,14,0.26188917490003427,0.15197176786914632
218,24,0.0,0.03398778848308313
122,20,0.0014454764704187953,0.010797109567555457
757,0,0.0,0.1050162446784674
180,3,0.0810501177068249,0.02760194936141609
699,20,0.0,0.0029408469639256108
644,20,0.26135366776561286,0.2034926058704907
931,7,0.06329196791670703,0.12711460900739413
381,27,0.055459685085144324,0.02179027559937262
302,22,0.07439228450747745,0.1011371274927179
107,27,0.1159052165465158,0.15522070356262604
666,21,0.2539652404806733,0.20170008962581223
40,21,0.029873180388655104,0.01886343266860856
44,24,0.01269112629326937,0.021944319964149677
324,11,0.0,0.0
627,7,0.006756031329131326,0.01646874299798342
11,14,0.022759707867110433,0.0758318395697961
4,14,0.08784804690466401,0.13393457315706925
164,25,0.0,0.8344583239973112
500,15,0.6062909649864748,0.2328170513107775
690,15,0.0,0.034982074837553216
796,21,0.0,0.0003080887295541116
565,15,0.3141986639817116,0.4243082007618194
120,0,0.0,0.8748319516020614
860,11,0.7337783236139006,0.3768485323773247
681,25,0.011616184099235101,0.009872843378893121
224,22,0.37874887726804946,0.4494454402868026
199,0,0.6698814552177249,0.23805455971319742
515,14,0.05061655332420309,0.029632534169840914
371,14,0.0,0.0
903,3,0.04134403125581006,0.11617745910822318
23,26,0.042231742349056384,0.02603349764732243
952,22,0.0,0.01889144073493166
445,7,0.035486185487102,0.12689054447680934
605,14,0.2955501844815531,0.2618053999551871
983,24,0.002596358551485934,0.061225632982298904
761,7,0.08110249004270964,0.12753473000224064
446,20,0.0,0.0
16,21,0.0,0.0
798,7,0.5290090368465569,0.48465157965494066
159,20,0.0,0.0
442,7,0.04321503295529235,0.025081223392336992
805,0,0.10340655858762285,0.03517813130181492
340,26,0.0895684781384777,0.04855198297109568
113,21,0.025675537667493278,0.029646538203002466
875,0,0.0008955669436290362,0.008864552991261484
999,11,0.12743498629154107,0.15915583688102175
345,24,0.11755363581848796,0.15547277615953395
657,3,0.0027299080079920186,0.001218350885054896
112,14,0.0,0.03869314362536411
765,25,0.0,0.0
115,14,0.15125130603512613,0.11085592650683397
373,26,0.0001662821664340462,0.0007842258570468295
636,3,0.0022520104430437753,0.03211124803943536
612,0,0.05020150256231653,0.029268429307640603
417,0,0.0,0.2457287698857271
737,7,0.14800553051866944,0.10830719247143178
258,0,0.02004158363469248,0.01089513779968631
920,26,0.005449341548807089,0.0717286578534618
655,7,0.026506948499663507,0.043286466502352676
22,0,0.12633647654635868,0.15884774815146763
565,20,0.0,0.011287250728209726
442,3,0.04722675388406336,0.11851613264620212
799,14,0.030610321016232806,0.10088505489581
823,14,0.0,0.47797165583688106
554,22,0.0011967078749662854,0.008878557024423034
808,24,0.6787768964677477,0.23962301142729106
850,7,0.002760022101125743,0.06252800806632311
685,24,0.03805373925385133,0.11488908805736052
464,24,0.04999594114396893,0.12393569347972216
557,21,0.009221459040905412,0.06761147210396594
431,25,0.0011142214459478215,0.002296661438494286
185,14,0.06372796761294748,0.06009130629621331
896,21,0.11943118405995584,0.32989300918664577
649,25,0.0,0.08021510194936142
225,22,7.855850382710845e-06,1.4004033161550527e-05
585,0,0.001309308397118474,0.09594163118978266
697,21,0.15088993691752142,0.34766412726865337
933,15,0.0023488992644305423,0.07291900067219359
482,27,0.0009479392795137753,0.08676898946896706
331,26,0.04625393774500433,0.025683396818283667
271,24,0.15323098033156926,0.3072484875644186
875,20,0.07506657833199347,0.22267813130181494
317,11,0.0,0.0
33,0,0.14995116279678747,0.07279296437373964
662,0,0.5888575236788424,0.2310385390992606
